STATION,STATION_NAME,DATE,TAVG,day
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980422,61,22563
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980423,53,22564
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980424,49,22565
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980425,48,22566
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980426,54,22567
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980427,61,22568
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980428,66,22569
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980429,69,22570
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980430,74,22571
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980501,69,22572
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980502,62,22573
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980503,61,22574
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980504,62,22575
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980505,61,22576
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980506,62,22577
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980507,60,22578
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980508,53,22579
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980509,49,22580
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980510,53,22581
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980511,54,22582
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980512,52,22583
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980513,52,22584
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980514,53,22585
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980515,52,22586
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980516,48,22587
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980517,54,22588
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980518,57,22589
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980519,56,22590
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980520,54,22591
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980521,54,22592
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980522,55,22593
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980523,58,22594
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980524,56,22595
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980525,52,22596
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980526,54,22597
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980527,56,22598
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980528,61,22599
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980529,58,22600
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980530,59,22601
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980531,65,22602
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980601,64,22603
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980602,63,22604
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980603,64,22605
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980604,60,22606
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980605,64,22607
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980606,67,22608
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980607,69,22609
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980608,66,22610
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980609,67,22611
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980610,58,22612
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980611,61,22613
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980612,65,22614
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980613,64,22615
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980614,62,22616
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980615,60,22617
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980616,61,22618
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980617,63,22619
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980618,58,22620
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980619,60,22621
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980620,68,22622
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980621,73,22623
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980622,63,22624
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980623,62,22625
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980624,61,22626
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980625,57,22627
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980626,60,22628
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980627,64,22629
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980628,70,22630
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980629,70,22631
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980630,64,22632
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980701,61,22633
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980702,63,22634
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980703,62,22635
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980704,62,22636
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980705,66,22637
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980706,70,22638
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980707,69,22639
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980708,69,22640
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980709,72,22641
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980710,65,22642
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980711,67,22643
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980712,68,22644
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980713,68,22645
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980714,72,22646
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980715,74,22647
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980716,79,22648
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980717,74,22649
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980718,71,22650
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980719,71,22651
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980720,73,22652
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980721,77,22653
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980722,79,22654
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980723,72,22655
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980724,71,22656
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980725,75,22657
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980726,82,22658
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980727,86,22659
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980728,86,22660
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980729,71,22661
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980730,68,22662
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980731,66,22663
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980801,69,22664
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980802,72,22665
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980803,77,22666
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980804,77,22667
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980805,73,22668
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980806,69,22669
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980807,68,22670
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980808,71,22671
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980809,71,22672
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980810,72,22673
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980811,76,22674
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980812,77,22675
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980813,80,22676
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980814,77,22677
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980815,68,22678
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980816,66,22679
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980817,63,22680
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980818,63,22681
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980819,68,22682
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980820,71,22683
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980821,70,22684
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980822,69,22685
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980823,65,22686
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980824,67,22687
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980825,69,22688
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980826,68,22689
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980827,71,22690
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980828,76,22691
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980829,73,22692
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980830,73,22693
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980831,79,22694
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980901,78,22695
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980902,75,22696
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980903,77,22697
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980904,74,22698
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980905,71,22699
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980906,72,22700
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980907,71,22701
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980908,63,22702
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980909,60,22703
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980910,64,22704
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980911,69,22705
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980912,71,22706
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980913,69,22707
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980914,70,22708
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980915,72,22709
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980916,68,22710
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980917,66,22711
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980918,64,22712
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980919,62,22713
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980920,64,22714
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980921,66,22715
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980922,65,22716
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980923,66,22717
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980924,59,22718
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980925,57,22719
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980926,62,22720
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980927,65,22721
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980928,65,22722
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980929,63,22723
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19980930,66,22724
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981001,60,22725
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981002,57,22726
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981003,54,22727
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981004,55,22728
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981005,57,22729
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981006,63,22730
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981007,64,22731
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981008,60,22732
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981009,52,22733
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981010,53,22734
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981011,55,22735
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981012,56,22736
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981013,59,22737
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981014,54,22738
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981015,51,22739
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981016,49,22740
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981017,49,22741
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981018,51,22742
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981019,56,22743
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981020,58,22744
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981021,60,22745
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981022,57,22746
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981023,55,22747
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981024,54,22748
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981025,58,22749
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981026,57,22750
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981027,52,22751
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981028,48,22752
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981029,47,22753
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981030,45,22754
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981031,46,22755
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981101,52,22756
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981102,51,22757
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981103,49,22758
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981104,52,22759
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981105,50,22760
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981106,48,22761
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981107,47,22762
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981108,45,22763
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981109,47,22764
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981110,46,22765
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981111,50,22766
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981112,50,22767
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981113,54,22768
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981114,53,22769
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981115,55,22770
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981116,48,22771
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981117,50,22772
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981118,49,22773
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981119,47,22774
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981120,55,22775
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981121,51,22776
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981122,47,22777
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981123,50,22778
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981124,48,22779
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981125,56,22780
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981126,49,22781
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981127,47,22782
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981128,40,22783
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981129,45,22784
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981130,44,22785
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981201,47,22786
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981202,47,22787
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981203,42,22788
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981204,40,22789
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981205,37,22790
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981206,40,22791
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981207,44,22792
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981208,41,22793
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981209,40,22794
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981210,43,22795
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981211,49,22796
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981212,53,22797
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981213,47,22798
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981214,42,22799
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981215,43,22800
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981216,38,22801
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981217,43,22802
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981218,39,22803
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981219,30,22804
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981220,21,22805
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981221,20,22806
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981222,22,22807
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981223,19,22808
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981224,34,22809
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981225,49,22810
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981226,44,22811
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981227,47,22812
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981228,51,22813
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981229,54,22814
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981230,50,22815
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19981231,46,22816
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990101,40,22817
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990102,40,22818
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990103,39,22819
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990104,37,22820
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990105,36,22821
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990106,39,22822
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990107,45,22823
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990108,41,22824
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990109,38,22825
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990110,44,22826
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990111,42,22827
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990112,46,22828
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990113,46,22829
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990114,50,22830
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990115,48,22831
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990116,46,22832
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990117,46,22833
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990118,49,22834
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990119,49,22835
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990120,46,22836
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990121,48,22837
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990122,40,22838
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990123,41,22839
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990124,38,22840
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990125,37,22841
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990126,40,22842
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990127,41,22843
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990128,47,22844
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990129,51,22845
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990130,44,22846
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990131,44,22847
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990201,44,22848
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990202,45,22849
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990203,43,22850
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990204,43,22851
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990205,40,22852
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990206,46,22853
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990207,42,22854
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990208,40,22855
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990209,39,22856
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990210,38,22857
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990211,42,22858
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990212,47,22859
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990213,43,22860
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990214,39,22861
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990215,44,22862
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990216,46,22863
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990217,46,22864
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990218,44,22865
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990219,44,22866
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990220,41,22867
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990221,45,22868
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990222,47,22869
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990223,48,22870
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990224,49,22871
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,19990225,44,22872
